766192484,2
766192485,2
766192486,0
766192487,1
766192488,2
766192489,2
766192490,0
766192491,0
766192492,0
766192493,2
766192494,2
766192495,1
766192496,1
766192497,2
766192498,0
766192499,0
766192500,0
766192501,2
766192502,1
766192503,2
766192504,2
766192505,0
766192506,0
766192507,1
766192508,0
766192509,2
766192510,0
766192511,2
766192512,2
766192513,2
766192514,2
766192515,2
766192516,2
766192517,2
766192518,0
766192519,2
766192520,2
766192521,1
766192522,0
766192523,0
766192524,2
766192525,0
766192526,2
766192527,2
766192528,2
766192529,1
766192530,2
766192531,1
766192532,0
766192533,2
766192534,1
766192535,2
766192536,2
766192537,1
766192538,0
766192539,2
766192540,1
766192541,0
766192542,0
766192543,2
766192544,2
766192545,0
766192546,1
766192547,0
766192548,0
766192549,0
766192550,2
766192551,1
766192552,2
766192553,2
766192554,0
766192555,2
766192556,2
766192557,0
766192558,0
766192559,1
766192560,0
766192561,0
766192562,0
766192563,1
766192564,0
766192565,1
766192566,0
766192567,1
766192568,1
766192569,2
766192570,2
766192571,1
766192572,0
766192573,0
766192574,2
766192575,0
766192576,2
766192577,2
766192578,1
766192579,0
766192580,0
766192581,0
766192582,2
766192583,2
766192585,0
766192586,0
766192587,1
766192588,0
766192589,0
766192590,1
766192591,0
766192592,1
766192593,1
766192594,0
766192595,0
766192596,0
766192597,0
766192598,0
766192599,2
766192600,1
766192601,1
766192602,2
766192603,0
766192604,0
766192605,0
766192606,1
766192607,1
766192608,1
766192609,1
766192610,1
766192611,0
766192612,0
766192613,1
766192614,1
766192615,0
766192616,0
766192617,0
766192618,1
766192619,1
766192620,1
766192621,1
766192622,1
766192623,2
766192624,1
766192625,2
766192626,0
766192627,0
766192628,0
766192629,2
766192630,0
766192631,0
766192632,0
766192633,1
766192634,2
766192635,2
766192636,2
766192637,2
766192638,1
766192639,1
766192640,2
766192641,0
766192642,0
766192643,1
766192644,0
766192645,2
766192646,0
766192647,2
766192648,0
766192649,2
766192650,0
766192651,1
766192652,2
766192653,0
766192654,0
766192655,2
766192656,2
766192657,1
766192658,0
766192659,2
766192660,0
766192661,0
766192662,2
766192663,1
766192664,0
766192665,2
766192666,0
766192667,1
766192668,2
766192669,2
766192670,2
766192671,0
766192672,1
766192673,2
766192674,2
766192675,0
766192676,0
766192677,2
766192678,0
766192679,2
766192680,0
766192681,1
766192682,1
766192683,1
766192684,2
766192685,0
766192686,1
766192687,2
766192688,1
766192689,1
766192690,2
766192691,0
766192692,2
766192693,1
766192694,2
766192695,2
766192696,2
766192697,1
766192698,1
766192699,2
766192700,2
766192701,1
766192702,2
766192703,2
766192704,2
766192705,2
766192706,1
766192707,2
766192708,2
766192709,1
766192710,0
766192711,0
766192712,0
766192713,2
766192714,0
766192715,1
766192716,2
766192717,0
766192718,2
766192719,1
766192720,0
766192721,1
766192722,1
766192723,1
766192724,0
766192725,2
766192726,2
766192727,2
766192728,0
766192729,1
766192730,2
766192731,2
766192732,0
766192733,0
766192734,2
766192735,2
766192736,2
766192737,1
766192738,0
766192739,2
766192740,2
766192741,1
766192742,1
766192743,1
766192744,0
766192745,0
766192746,1
766192747,1
766192748,0
766192749,0
766192750,0
766192751,1
766192752,2
766192753,0
766192754,1
766192755,2
766192756,0
766192757,0
766192758,2
766192759,0
766192760,2
766192761,1
766192762,2
766192763,0
766192764,0
766192765,2
766192766,2
766192767,2
766192768,2
766192769,1
766192770,2
766192771,1
766192772,2
766192773,0
766192774,1
766192775,2
766192776,1
766192777,2
766192778,1
766192779,2
766192780,2
766192781,1
766192782,0
766192783,2
766192784,2
766192785,0
766192786,0
766192787,0
766192788,1
766192789,2
766192790,2
766192791,2
766192792,2
766192793,2
766192794,0
766192795,1
766192796,0
766192797,2
766192798,2
766192799,1
766192800,2
766192801,2
766192802,2
766192803,0
766192804,0
766192805,0
766192806,0
766192807,0
766192808,2
766192809,2
766192810,0
766192811,0
766192812,2
766192813,0
766192814,2
766192815,2
766192816,0
766192817,0
766192818,2
766192819,2
